player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Sorvis-Fairbanks,6/23/20,23:24:19,1592987059-4,[Masterwork Bracers of the Whale],10265,item:10265::::::1034:1167229312:60,Disenchant,nil,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,true,Mail,Wrist,,Sorvis-Fairbanks
Sorvis-Fairbanks,6/23/20,23:41:35,1592988095-14,[Belt of Ten Storms],16944,item:16944::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,1,true,Mail,Waist,,Geas-Fairbanks
Sorvis-Fairbanks,6/23/20,23:41:47,1592988107-15,[Bloodfang Belt],16910,item:16910::::::::60,Main Spec,5,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,1,false,Leather,Waist,,Geas-Fairbanks
Sorvis-Fairbanks,6/23/20,23:41:57,1592988117-17,[Dragonstalker's Greaves],16941,item:16941::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19381:1887:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Mail,Feet,,Geas-Fairbanks
Sorvis-Fairbanks,6/30/20,22:21:23,1593588083-0,[Master's Vest of the Eagle],10246,item:10246::::::891:135156096:60,Disenchant,nil,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,,,1,true,Cloth,Chest,,Sorvis-Fairbanks
Sorvis-Fairbanks,6/30/20,22:40:31,1593589231-1,[Mercurial Circlet of Defense],10160,item:10160::::::1628:1805873408:60,Disenchant,nil,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,,,1,true,Mail,Head,,Sorvis-Fairbanks
Sorvis-Fairbanks,6/30/20,22:48:35,1593589715-2,[Dragon Finger of the Owl],15282,item:15282::::::766:501296896:60,Disenchant,nil,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,,,1,true,Wands,,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/01/20,00:08:11,1593594491-2,[Bloodfang Spaulders],16832,item:16832::::::::60,Main Spec,9,ROGUE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:19835:2606:::::::60:::11::::|h[Zandalar Madcap's Mantle]|h|r,,1,false,Leather,Shoulder,,Geas-Fairbanks
Sorvis-Fairbanks,7/01/20,00:09:04,1593594544-7,[Stormrage Bracers],16904,item:16904::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16911:1885:::::::60:::::::|h[Bloodfang Bracers]|h|r,,1,true,Leather,Wrist,,Geas-Fairbanks
Sorvis-Fairbanks,7/01/20,00:09:20,1593594560-8,[Dragonstalker's Gauntlets],16940,item:16940::::::::60,Autopass,0,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,AUTOPASS,false,Mail,Hands,,Geas-Fairbanks
Sorvis-Fairbanks,7/01/20,00:11:54,1593594714-26,[Robes of Transcendence],16923,item:16923::::::::60,Autopass,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,AUTOPASS,false,Cloth,Chest,,Geas-Fairbanks
Sorvis-Fairbanks,7/01/20,00:12:01,1593594721-27,[Dragonstalker's Belt],16936,item:16936::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16910::::::::60:::::::|h[Bloodfang Belt]|h|r,,1,true,Mail,Waist,,Geas-Fairbanks
Sorvis-Fairbanks,7/01/20,00:12:22,1593594742-28,[Stormrage Boots],16898,item:16898::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19381:1887:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Leather,Feet,,Geas-Fairbanks
Sorvis-Fairbanks,4/26/20,19:46:08,1587977168-2,[Arcanist Mantle],16797,item:16797::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:16823:2483:::::::60:::::::|h[Nightslayer Shoulder Pads]|h|r,,1,true,Cloth,Shoulder,,Baron Geddon
Sorvis-Fairbanks,4/26/20,19:54:33,1587977673-4,[Giantstalker's Gloves],16852,item:16852::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,1,true,Mail,Hands,,Shazzrah
Sorvis-Fairbanks,4/26/20,19:54:40,1587977680-5,[Felheart Slippers],16803,item:16803::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19381:911:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Cloth,Feet,,Shazzrah
Sorvis-Fairbanks,5/17/20,23:28:54,1589790534-9,[Bloodstained Greaves],19919,item:19919::::::::60,Disenchant,0,ROGUE,Zul'Gurub-20 Player,High Priestess Mar'li,148,309,20,|cffa335ee|Hitem:19381:911:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Mail,Feet,,High Priestess Mar'li
Sorvis-Fairbanks,5/17/20,23:38:51,1589791131-11,[Animist's Leggings],19877,item:19877::::::::60,Disenchant,0,ROGUE,Zul'Gurub-20 Player,Bloodlord Mandokir,148,309,20,|cffa335ee|Hitem:16909:2585:::::::60:::::::|h[Bloodfang Pants]|h|r,,1,true,Leather,Legs,,Bloodlord Mandokir
Sorvis-Fairbanks,5/17/20,23:58:35,1589792315-21,[Belt of Untapped Power],22716,item:22716::::::::60,Disenchant,0,ROGUE,Zul'Gurub-20 Player,High Priestess Arlokk,148,309,20,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,1,true,Cloth,Waist,,High Priestess Arlokk
Sorvis-Fairbanks,6/18/20,19:28:55,1592555335-4,[Helmet of Ten Storms],16947,item:16947::::::::60,Disenchant,0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16908:2585:::::::60:::::::|h[Bloodfang Hood]|h|r,,1,true,Mail,Head,,Onyxia
Sorvis-Fairbanks,6/28/20,21:28:38,1593412118-3,[Felheart Pants],16810,item:16810::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16909:2585:::::::60:::::::|h[Bloodfang Pants]|h|r,,1,true,Cloth,Legs,,Magmadar
Sorvis-Fairbanks,6/28/20,21:28:45,1593412125-4,[Giantstalker's Leggings],16847,item:16847::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16909:2585:::::::60:::::::|h[Bloodfang Pants]|h|r,,1,true,Mail,Legs,,Magmadar
Sorvis-Fairbanks,6/28/20,21:44:58,1593413098-10,[Nightslayer Cover],16821,item:16821::::::::60,Off Spec,2,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16908:2585:::::::60:::::::|h[Bloodfang Hood]|h|r,,2,false,Leather,Head,,Garr
Sorvis-Fairbanks,6/28/20,21:45:59,1593413159-11,[Drillborer Disk],17066,item:17066::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Garr,9,409,40,"|cffa335ee|Hitem:19351:1900:::::::60:::::::|h[Maladath, Runed Blade of the Black Flight]|h|r",,1,true,Shields,Off Hand,,Garr
Sorvis-Fairbanks,6/28/20,22:00:32,1593414032-16,[Nightslayer Boots],16824,item:16824::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16906:1887:::::::60:::::::|h[Bloodfang Boots]|h|r,,1,true,Leather,Feet,,Shazzrah
Sorvis-Fairbanks,6/28/20,22:12:18,1593414738-18,[Mantle of Prophecy],16816,item:16816::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:19835:2606:::::::60:::11::::|h[Zandalar Madcap's Mantle]|h|r,,1,true,Cloth,Shoulder,,Sulfuron Harbinger
Sorvis-Fairbanks,6/28/20,22:18:18,1593415098-22,[Arcanist Robes],16798,item:16798::::::::60,Autopass,0,ROGUE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,AUTOPASS,false,Cloth,Chest,,Golemagg the Incinerator
Sorvis-Fairbanks,6/28/20,22:53:09,1593417189-32,[Helmet of Ten Storms],16947,item:16947::::::::60,Disenchant,0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16908:2585:::::::60:::::::|h[Bloodfang Hood]|h|r,,1,true,Mail,Head,,Onyxia
Sorvis-Fairbanks,7/07/20,22:45:24,1594194324-0,[Shin Blade of the Whale],15257,item:15257::::::1059:1105158272:60,Disenchant,nil,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,,,1,true,Two-Handed Swords,Two-Hand,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/07/20,23:46:42,1594198002-0,[Adventurer's Tunic of the Monkey],10264,item:10264::::::636:775968000:60,Disenchant,nil,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,true,Leather,Chest,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/07/20,23:46:42,1594198002-1,[Archstrike Bow of the Owl],15289,item:15289::::::768:1106030720:60,Disenchant,nil,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,true,Bows,Ranged,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/08/20,00:10:01,1594199401-6,[Robes of Transcendence],16923,item:16923::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,1,true,Cloth,Chest,,Geas-Fairbanks
Sorvis-Fairbanks,7/08/20,00:10:30,1594199430-9,[Taut Dragonhide Gloves],19390,item:19390::::::::60,Disenchant,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16907:1887:::::::60:::::::|h[Bloodfang Gloves]|h|r,,1,true,Leather,Hands,,Geas-Fairbanks
Sorvis-Fairbanks,7/08/20,00:10:44,1594199444-11,[Stormrage Belt],16903,item:16903::::::::60,Disenchant,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16910::::::::60:::::::|h[Bloodfang Belt]|h|r,,1,true,Leather,Waist,,Geas-Fairbanks
Sorvis-Fairbanks,7/08/20,00:11:21,1594199481-14,[Bracelets of Wrath],16959,item:16959::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16911:1885:::::::60:::::::|h[Bloodfang Bracers]|h|r,,1,true,Plate,Wrist,,Geas-Fairbanks
Sorvis-Fairbanks,7/08/20,00:11:42,1594199502-17,[Nemesis Boots],16927,item:16927::::::::60,Disenchant,1,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16906:1887:::::::60:::::::|h[Bloodfang Boots]|h|r,,1,true,Cloth,Feet,,Geas-Fairbanks
Sorvis-Fairbanks,7/08/20,00:17:20,1594199840-24,[Dragonstalker's Spaulders],16937,item:16937::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16832:2606:::::::60:::::::|h[Bloodfang Spaulders]|h|r,,1,true,Mail,Shoulder,,Geas-Fairbanks
Sorvis-Fairbanks,7/12/20,21:47:06,1594622826-0,[Masterwork Cape of the Monkey],10267,item:10267::::::610:787424128:60,Disenchant,nil,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,,,1,true,Cloth,Back,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/12/20,22:24:29,1594625069-21,[Bracers of Might],16861,item:16861::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16911:1885:::::::60:::::::|h[Bloodfang Bracers]|h|r,,1,true,Plate,Wrist,,Geas-Fairbanks
Sorvis-Fairbanks,7/12/20,22:25:33,1594625133-23,[Giantstalker's Gloves],16852,item:16852::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,1,true,Mail,Hands,,Geas-Fairbanks
Sorvis-Fairbanks,7/12/20,22:25:43,1594625143-24,[Gloves of Prophecy],16812,item:16812::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,1,true,Cloth,Hands,,Geas-Fairbanks
Sorvis-Fairbanks,7/12/20,22:26:18,1594625178-27,[Giantstalker's Breastplate],16845,item:16845::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,1,true,Mail,Chest,,Geas-Fairbanks
Sorvis-Fairbanks,7/12/20,22:26:35,1594625195-28,[Pants of Prophecy],16814,item:16814::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16909:2585:::::::60:::::::|h[Bloodfang Pants]|h|r,,1,true,Cloth,Legs,,Geas-Fairbanks
Sorvis-Fairbanks,7/12/20,22:44:28,1594626268-29,[Prismatic Pendant of Agility],12048,item:12048::::::358:131252864:60,Disenchant,nil,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,true,Miscellaneous,Neck,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/12/20,22:44:28,1594626268-30,[Master's Cloak of the Owl],10249,item:10249::::::781:1165242496:60,Disenchant,nil,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,true,Cloth,Back,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/14/20,22:10:22,1594797022-1,[Dragonstalker's Bracers],16935,item:16935::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16911:1885:::::::60:::::::|h[Bloodfang Bracers]|h|r,,1,true,Mail,Wrist,,Razorgore the Untamed
Sorvis-Fairbanks,7/14/20,22:10:29,1594797029-2,[Gloves of Rapid Evolution],19369,item:19369::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,1,true,Cloth,Hands,,Razorgore the Untamed
Sorvis-Fairbanks,7/14/20,22:12:51,1594797171-4,[Dragonstalker's Belt],16936,item:16936::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16910::::::::60:::::::|h[Bloodfang Belt]|h|r,,1,true,Mail,Waist,,Vaelastrasz the Corrupt
Sorvis-Fairbanks,7/14/20,22:27:54,1594798074-5,[Dragonstalker's Greaves],16941,item:16941::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19381:1887:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Mail,Feet,,Broodlord Lashlayer
Sorvis-Fairbanks,7/14/20,22:28:01,1594798081-6,[Dragonstalker's Greaves],16941,item:16941::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19381:1887:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Mail,Feet,,Broodlord Lashlayer
Sorvis-Fairbanks,7/21/20,22:12:35,1595401955-2,[Belt of Transcendence],16925,item:16925::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16910::::::::60:::::::|h[Bloodfang Belt]|h|r,,1,true,Cloth,Waist,,Vaelastrasz the Corrupt
Sorvis-Fairbanks,7/21/20,22:30:04,1595403004-4,[Boots of Transcendence],16919,item:16919::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16906:1887:::::::60:::::::|h[Bloodfang Boots]|h|r,,1,true,Cloth,Feet,,Broodlord Lashlayer
Sorvis-Fairbanks,7/21/20,22:49:22,1595404162-12,[Demon Blade of Power],15246,item:15246::::::1557:1875075712:60,Banking,nil,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,,,2,true,Daggers,One-Hand,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/21/20,22:49:26,1595404166-13,[Dragon Finger of Frozen Wrath],15282,item:15282::::::1958:1588869504:60,Banking,nil,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,,,2,true,Wands,,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/21/20,22:55:33,1595404533-15,[Nemesis Gloves],16928,item:16928::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16907:1887:::::::60:::::::|h[Bloodfang Gloves]|h|r,,1,true,Cloth,Hands,,Ebonroc
Sorvis-Fairbanks,7/21/20,23:14:24,1595405664-18,[Hyperion Legplates of the Bear],10389,item:10389::::::1233:2023325056:60,Banking,nil,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,2,true,Plate,Legs,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/21/20,23:14:24,1595405664-19,[Adventurer's Bandana of the Owl],10261,item:10261::::::805:1923463040:60,Banking,nil,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,2,true,Leather,Head,,Sorvis-Fairbanks
Sorvis-Fairbanks,7/21/20,23:17:39,1595405859-20,[Nemesis Robes],16931,item:16931::::::::60,Disenchant,1,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,1,true,Cloth,Chest,,Nefarian
Sorvis-Fairbanks,7/28/20,22:33:22,1596008002-4,[Nemesis Boots],16927,item:16927::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16906:1887:::::::60:::::::|h[Bloodfang Boots]|h|r,,1,true,Cloth,Feet,,Broodlord Lashlayer
Sorvis-Fairbanks,7/28/20,23:10:00,1596010200-15,[Primalist's Linked Waistguard],19393,item:19393::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16910::::::::60:::::::|h[Bloodfang Belt]|h|r,,1,true,Mail,Waist,,Chromaggus
Sorvis-Fairbanks,7/28/20,23:20:31,1596010831-21,[Stormrage Chestguard],16897,item:16897::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,1,true,Leather,Chest,,Nefarian
Sorvis-Fairbanks,7/28/20,23:25:40,1596011140-27,[Stormrage Bracers],16904,item:16904::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16911:1885:::::::60:::::::|h[Bloodfang Bracers]|h|r,,1,true,Leather,Wrist,,Machinehead-Fairbanks
Sorvis-Fairbanks,7/28/20,23:47:21,1596012441-29,[Arcanist Boots],16800,item:16800::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:19381:1887:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Cloth,Feet,,Lucifron
Sorvis-Fairbanks,7/28/20,23:47:28,1596012448-30,[Gauntlets of Might],16863,item:16863::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,1,true,Plate,Hands,,Lucifron
Sorvis-Fairbanks,7/29/20,00:00:23,1596013223-34,[Gloves of Prophecy],16812,item:16812::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,1,true,Cloth,Hands,,Gehennas
Sorvis-Fairbanks,7/29/20,00:09:37,1596013777-39,[Circlet of Prophecy],16813,item:16813::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16908:2585:::::::60:::::::|h[Bloodfang Hood]|h|r,,1,true,Cloth,Head,,Garr
Sorvis-Fairbanks,7/29/20,00:22:12,1596014532-43,[Boots of Prophecy],16811,item:16811::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19381:1887:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,1,true,Cloth,Feet,,Shazzrah
Sorvis-Fairbanks,7/29/20,00:22:18,1596014538-44,[Giantstalker's Gloves],16852,item:16852::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16826:1887:::::::60:::::::|h[Nightslayer Gloves]|h|r,,1,true,Mail,Hands,,Shazzrah
Sorvis-Fairbanks,7/29/20,00:37:42,1596015462-48,[Arcanist Robes],16798,item:16798::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,1,true,Cloth,Chest,,Golemagg the Incinerator
Sorvis-Fairbanks,7/29/20,00:50:08,1596016208-55,[Leggings of Transcendence],16922,item:16922::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16909:2585:::::::60:::::::|h[Bloodfang Pants]|h|r,,1,true,Cloth,Legs,,Ragnaros
Sorvis-Fairbanks,8/04/20,22:29:53,1596612593-3,[Pendant of the Fallen Dragon],19371,item:19371::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:18404::::::::60:::11::::|h[Onyxia Tooth Pendant]|h|r,,1,true,Miscellaneous,Neck,,Vaelastrasz the Corrupt
Sorvis-Fairbanks,8/04/20,22:47:22,1596613642-1,[Nemesis Boots],16927,item:16927::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:22003:911:::::::60:::11::::|h[Darkmantle Boots]|h|r,,1,true,Cloth,Feet,,Broodlord Lashlayer
Sorvis-Fairbanks,8/04/20,22:47:36,1596613656-2,[Nemesis Boots],16927,item:16927::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:22003:911:::::::60:::11::::|h[Darkmantle Boots]|h|r,,1,true,Cloth,Feet,,Broodlord Lashlayer
Sorvis-Fairbanks,8/04/20,23:39:58,1596616798-12,[Nemesis Spaulders],16932,item:16932::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:22008:2606:::::::60:::11::::|h[Darkmantle Spaulders]|h|r,,1,true,Cloth,Shoulder,,Chromaggus
Sorvis-Fairbanks,8/04/20,23:40:13,1596616813-13,[Taut Dragonhide Gloves],19390,item:19390::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:22006:1887:::::::60:::11::::|h[Darkmantle Gloves]|h|r,,1,true,Leather,Hands,,Chromaggus
Sorvis-Fairbanks,8/04/20,23:51:37,1596617497-23,[Nemesis Robes],16931,item:16931::::::::60,Disenchant,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16905:928:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,1,true,Cloth,Chest,,Nefarian
Sorvis-Fairbanks,8/05/20,00:16:56,1596619016-32,[Halo of Transcendence],16921,item:16921::::::::60,Disenchant,0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16908:2585:::::::60:::::::|h[Bloodfang Hood]|h|r,,1,true,Cloth,Head,,Onyxia
Sorvis-Fairbanks,11/12/19,15:40:07,1575682807-2,[Nightslayer Bracelets],16825,item:16825::::::::60,Mainspec/Need,0,ROGUE,Molten Core,Unknown,0,0,0,,,1,false,Leather,Wrist,,Unknown
Sorvis-Fairbanks,11/24/19,22:07:32,1575763652-3,[Head of Onyxia],18423,item:18423::::::::60,Mainspec/Need,0,ROGUE,Onyxia's Lair,Onyxia,0,1,0,,,1,false,Quest,,,Unknown
Sorvis-Fairbanks,1/02/20,20:46:24,1578048384-0,[Nightslayer Gloves],16826,item:16826::::::::60,Disenchant,0,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:18823:1887:::::::60:::::::|h[Aged Core Leather Gloves]|h|r,,1,true,Leather,Hands,,Gehennas
Sorvis-Fairbanks,1/07/20,23:02:54,1578474174-8,[Brutality Blade],18832,item:18832::::::::60,OFFSPEC/PVP,0,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:18816:1897:::::::60:::::::|h[Perdition's Blade]|h|r,|cff0070dd|Hitem:18392:1900:::::::60:::1::::|h[Distracting Dagger]|h|r,3,false,One-Handed Swords,One-Hand,,Garr
Sorvis-Fairbanks,1/19/20,21:30:06,1579505406-0,[Elegant Leggings of the Owl],10217,item:10217::::::803:1593012608:60,Disenchant,0,ROGUE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:12963::::::::60:::1::::|h[Blademaster Leggings]|h|r,,1,true,Cloth,Legs,,Sorvis-Fairbanks
Sorvis-Fairbanks,1/19/20,21:30:29,1579505429-1,[Bloodstrike Dagger of the Monkey],15247,item:15247::::::604:2099249536:60,Disenchant,0,ROGUE,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:18816:1897:::::::60:::::::|h[Perdition's Blade]|h|r,|cff0070dd|Hitem:18392:1900:::::::60:::1::::|h[Distracting Dagger]|h|r,1,true,Daggers,One-Hand,,Sorvis-Fairbanks
Sorvis-Fairbanks,2/11/20,23:24:02,1581499442-0,[Core Hound Tooth],18805,item:18805::::::::60,Main Spec,1,ROGUE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:18816:1897:::::::60:::::::|h[Perdition's Blade]|h|r,|cff0070dd|Hitem:18392:1900:::::::60:::1::::|h[Distracting Dagger]|h|r,1,false,Daggers,One-Hand,,Majordomo Executus
Sorvis-Fairbanks,2/11/20,23:42:58,1581500578-3,[Felheart Horns],16808,item:16808::::::::60,Disenchant,2,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16821:1508:::::::60:::::::|h[Nightslayer Cover]|h|r,,1,true,Cloth,Head,,Kuwanger-Fairbanks
